study_id,DOI,site_id,core_id,corenotes,Habitat_type,Habitat,Year_collected,Latitude,Longitude,U_depth_cm,L_depth_cm,OC_perc,N_perc,LOI,BD_reported_g_cm3,notes
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,1,0,9.080949257,0.66405669,NA,0.511169602,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,22,21,5.083308518,0.347666144,NA,0.515969715,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,22,21,2.013296136,0.166556755,NA,0.517866842,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,58,57,4.184902178,0.212115674,NA,0.524882392,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,8,7,5.999404213,0.416478433,NA,0.525251631,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,24,23,4.365518474,0.326889566,NA,0.525850054,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,64,63,3.32103553,0.200089622,NA,0.528343057,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,66,65,3.127528041,0.180525868,NA,0.531668759,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,69,68,3.928428965,0.20538485,NA,0.534448241,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,66,65,3.67842995,0.142937096,NA,0.53603597,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,20,19,2.417275637,0.162970053,NA,0.542134788,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,27,26,3.651383687,0.283157116,NA,0.549888817,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,21,20,5.049005357,0.423874919,NA,0.552970056,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,6,5,6.701696844,0.525991119,NA,0.554663465,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,20,19,3.845879755,0.261589831,NA,0.556204085,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,35,34,3.384980315,0.239249026,NA,0.559820085,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,3,2,9.848136387,0.540472801,NA,0.561895466,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,23,22,3.928691948,0.249890429,NA,0.568567241,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,24,23,3.927508585,0.268223494,NA,0.573087241,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,1,0,10.74991854,0.410431384,NA,0.573380086,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,17,16,5.098185199,0.407497512,NA,0.575391805,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,45,44,3.638471249,0.200287985,NA,0.575773777,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,10,9,6.403499305,0.329570753,NA,0.576041157,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,63,62,2.476121663,0.156877956,NA,0.57935158,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,74,73,2.86480556,0.296690048,NA,0.579440706,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,8,7,1.967681009,0.171842557,NA,0.580395636,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,43,42,2.608707612,0.154860189,NA,0.58504296,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,30,29,1.642449954,0.129757837,NA,0.586672707,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,35,34,3.081477704,0.191471995,NA,0.586749101,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,18,17,4.810712698,0.473882884,NA,0.586825496,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,19,18,1.674866284,0.140835396,NA,0.588327919,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,69,68,2.763788657,0.176632359,NA,0.590581552,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,2,1,6.34772503,0.392864563,NA,0.591400246,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,30,29,2.378953476,0.180994579,NA,0.591765665,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,9,8,5.703081975,0.368925423,NA,0.597915412,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,4,3,6.364387648,0.530856367,NA,0.598080933,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,3,2,9.125314895,0.641190184,NA,0.598297384,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,25,24,3.474059697,0.216237818,NA,0.60608961,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,50,49,3.427601283,0.272381738,NA,0.606649836,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,13,12,5.141430062,0.417106937,NA,0.612035639,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,21,20,3.792354051,0.245650907,NA,0.620082513,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,38,37,2.992917399,0.183690917,NA,0.624742569,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,51,50,3.460726355,0.28773602,NA,0.62649964,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,42,41,4.395405837,0.234166812,NA,0.627021668,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,36,35,1.622622892,0.115444987,NA,0.627632823,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,10,9,3.45064874,0.227758794,NA,0.627639189,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,59,58,3.875772631,0.269009761,NA,0.630637669,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,39,38,3.086384552,0.175448456,NA,0.635577838,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,55,54,4.318726648,0.261047652,NA,0.63559057,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,14,13,4.898022347,0.332344063,NA,0.642351472,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,38,37,1.269102079,0.093251681,NA,0.64414674,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,12,11,1.730033121,0.158059245,NA,0.646196656,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,1,0,3.890345123,0.261628089,NA,0.646578628,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,48,47,2.999803775,0.2324573,NA,0.648679473,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,46,45,2.047080848,0.124801643,NA,0.652550121,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,7,6,6.905202973,0.505792642,NA,0.65302122,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,14,13,2.707501671,0.208715574,NA,0.66148317,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,64,63,3.099569037,0.136669729,NA,0.664709559,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,66,65,3.415423804,0.189340659,NA,0.666065559,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,16,15,4.261307273,0.29685416,NA,0.669204094,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,8,7,4.188900628,0.289077048,NA,0.670036793,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,72,71,2.655661145,0.201957818,NA,0.670337278,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,6,5,4.703359315,0.330554869,NA,0.676697109,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,6,5,5.653247033,0.465690207,NA,0.678727926,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,42,41,2.898125749,0.172508846,NA,0.684024603,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,18,17,4.306612081,0.285267589,NA,0.68459756,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,16,15,4.141269174,0.341646712,NA,0.686405561,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,63,62,3.537571254,0.174196444,NA,0.686672941,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,62,61,3.026109856,0.13468355,NA,0.693077336,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,27,26,2.880832294,0.193370942,NA,0.698615928,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,67,66,2.950188237,0.163477037,NA,0.700958689,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,43,42,3.494939518,0.22916895,NA,0.701238801,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,53,52,3.745353072,0.29488498,NA,0.701697168,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,18,17,3.243215894,0.242245437,NA,0.70229559,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,60,59,3.626182514,0.187112749,NA,0.703211049,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,12,11,2.869426976,0.209485325,NA,0.705124728,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,32,31,2.825759429,0.174687915,NA,0.705873393,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,28,27,3.766484641,0.265896991,NA,0.713691084,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,22,21,3.86009137,0.250556477,NA,0.714047591,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,11,10,3.860595311,0.307165174,NA,0.723189451,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,20,19,2.10701049,0.17584837,NA,0.730115874,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,31,30,2.919867219,0.171187355,NA,0.731338184,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,46,45,1.735096659,0.11260969,NA,0.733604551,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,14,13,2.419819525,0.220556431,NA,0.7342921,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,56,55,4.4348811,0.285988254,NA,0.739232269,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,68,67,3.509368309,0.181569737,NA,0.741047909,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,54,53,3.36171243,0.171272094,NA,0.741465532,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,60,59,2.452506883,0.142757367,NA,0.743815932,
Jupin_et_al_unpublished,,EV,EVC01,,Mangrove,Mangrove,2021,23.423833,-106.558194,1,0,4.560897936,0.241430433,NA,0.745044608,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,29,28,2.767319308,0.194226187,NA,0.749150805,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,54,53,1.69361886,0.111912164,NA,0.74944365,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,23,22,4.477533047,0.373611806,NA,0.750678693,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,47,46,3.181509634,0.233500577,NA,0.753174242,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,30,29,3.668225786,0.263003957,NA,0.753352496,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,33,32,3.348424161,0.243057229,NA,0.759209398,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,49,48,1.80097536,0.113900131,NA,0.75954044,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,15,14,4.253625777,0.334011617,NA,0.761501229,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,58,57,3.959392429,0.193964832,NA,0.772658627,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,36,35,4.358726517,0.180863169,NA,0.77877909,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,56,55,3.721685889,0.198661638,NA,0.781904893,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,16,15,2.809975862,0.198264258,NA,0.78243838,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,68,67,3.538020854,0.149916032,NA,0.7872334,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,34,33,2.718704032,0.178824287,NA,0.792351823,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,54,53,3.837419133,0.210391359,NA,0.803543599,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,18,17,2.36938968,0.164696795,NA,0.804537999,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,65,64,3.226514241,0.174696752,NA,0.809642416,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,37,36,2.527589827,0.170501687,NA,0.813614924,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,3,2,3.276149778,0.275445951,NA,0.820235769,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,20,19,1.733280535,0.140711872,NA,0.824373798,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,26,25,3.753442691,0.344814498,NA,0.827009404,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,47,46,2.400588007,0.117183597,NA,0.827289516,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,2,1,4.659764914,0.264154961,NA,0.833426531,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,45,44,2.026485809,0.122828558,NA,0.836456841,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,48,47,2.388434907,0.128252303,NA,0.836864278,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,56,55,3.860499757,0.20088213,NA,0.836902475,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,40,39,0.972256025,0.090899463,NA,0.837819207,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,36,35,3.417925006,0.241212731,NA,0.839729067,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,4,3,3.473922936,0.243515588,NA,0.84298856,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,73,72,2.726070615,0.306015388,NA,0.844720166,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,26,25,2.942277175,0.207844509,NA,0.845394983,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,32,31,2.009698652,0.136952227,NA,0.847737743,
Jupin_et_al_unpublished,,EV,EVC01,,Mangrove,Mangrove,2021,23.423833,-106.558194,5,4,2.193739372,0.173189529,NA,0.84859718,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,37,36,3.462646416,0.227822345,NA,0.854625969,
Jupin_et_al_unpublished,,EV,EVC01,,Mangrove,Mangrove,2021,23.423833,-106.558194,2,1,3.599589938,0.243589306,NA,0.857719941,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,57,56,2.564713356,0.126738648,NA,0.861934364,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,16,15,1.64139466,0.147324571,NA,0.865448505,
Jupin_et_al_unpublished,,EV,EVC01,,Mangrove,Mangrove,2021,23.423833,-106.558194,4,3,2.798436782,0.182142218,NA,0.873009002,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,41,40,2.394128013,0.135822254,NA,0.875316112,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,40,39,2.483622266,0.147535396,NA,0.875774478,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,60,59,3.777550302,0.228702843,NA,0.885018197,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,15,14,1.638840679,0.142254225,NA,0.891295268,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,52,51,2.449441503,0.129183171,NA,0.902777342,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,50,49,2.701022406,0.1753511,NA,0.904636272,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,26,25,1.97214312,0.142804847,NA,0.905039889,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,34,33,2.140484354,0.132026634,NA,0.907809185,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,42,41,1.673004549,0.12237881,NA,0.909298875,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,40,39,3.438488815,0.223521886,NA,0.914888397,
Jupin_et_al_unpublished,,EV,EVC01,,Mangrove,Mangrove,2021,23.423833,-106.558194,11,10,1.568688503,0.128167914,NA,0.917217152,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,33,32,4.213535958,0.170993788,NA,0.920490651,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,13,12,1.555976569,0.146269582,NA,0.926092905,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,48,47,2.791388694,0.156215125,NA,0.926441773,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,28,27,1.53557403,0.130249208,NA,0.930918483,
Jupin_et_al_unpublished,,EV,EVC01,,Mangrove,Mangrove,2021,23.423833,-106.558194,9,8,2.321891871,0.145505724,NA,0.935873931,
Jupin_et_al_unpublished,,CP,LTMCA03,,Mangrove,Mangrove,2021,18.627417,-91.279389,38,37,3.148963746,0.245496308,NA,0.938214145,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,52,51,2.563615406,0.166369474,NA,0.938519723,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,36,35,1.502517425,0.101604105,NA,0.939843892,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,62,61,3.571645914,0.192217312,NA,0.942024951,
Jupin_et_al_unpublished,,CP,LTMCA01,,Mangrove,Mangrove,2021,18.619833,-91.267861,50,49,2.421855175,0.139635031,NA,0.943701808,
Jupin_et_al_unpublished,,EV,EVC02,,Mangrove,Mangrove,2021,23.438944,-106.573861,38,37,2.196778475,0.126914023,NA,0.944211104,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,17,16,1.834475055,0.147711817,NA,0.946515667,
Jupin_et_al_unpublished,,PDE,LTMPA01,,Mangrove,Mangrove,2021,18.338861,-91.795917,55,54,2.597858821,0.120969024,NA,0.947890766,
Jupin_et_al_unpublished,,EV,EVC01,,Mangrove,Mangrove,2021,23.423833,-106.558194,10,9,1.855374682,0.153292959,NA,0.948704621,
Jupin_et_al_unpublished,,PDE,LTMPA02,,Mangrove,Mangrove,2021,18.483556,-91.795611,18,17,1.439971335,0.14201888,NA,0.950208062,
