"","study_id","site_id","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"673","Kelleway_et_al_2016b","TUR-M","TUR-M-R1","Salt marsh",2014,-36.076022,150.122937,0.5,1,0.0987938,0.0103002,1.628424816,"https://doi.org/10.1007/s10021-016-9972-3"
"674","Kelleway_et_al_2016b","TUR-M","TUR-M-R2","Salt marsh",2014,-36.075918,150.122695,0.5,1,0.5050675,0.0257308,1.334801852,"https://doi.org/10.1007/s10021-016-9972-3"
"675","Kelleway_et_al_2016b","TUR-M","TUR-M-R3","Salt marsh",2014,-36.076081,150.122306,0.5,1,0.3844191,0.0135091,1.579178502,"https://doi.org/10.1007/s10021-016-9972-3"
"676","Kelleway_et_al_2016b","TUR-M","TUR-M-R5","Salt marsh",2014,-36.076713,150.12199,0.5,1,0.6451124,0.0166246,1.542608031,"https://doi.org/10.1007/s10021-016-9972-3"
"677","Kelleway_et_al_2016b","TUR-F","TUR-F-S1","Salt marsh",2014,-36.052456,150.065503,0.5,1,1.8338034,0.0836092,1.002434278,"https://doi.org/10.1007/s10021-016-9972-3"
"678","Kelleway_et_al_2016b","TUR-F","TUR-F-S3","Salt marsh",2014,-36.053587,150.064199,0.5,1,2.6672905,0.0855572,1.123815319,"https://doi.org/10.1007/s10021-016-9972-3"
"679","Kelleway_et_al_2016b","TUR-F","TUR-F-S4","Salt marsh",2014,-36.054078,150.062818,0.5,1,2.9437454,0.0679028,0.881940823,"https://doi.org/10.1007/s10021-016-9972-3"
"680","Kelleway_et_al_2016b","TUR-F","TUR-F-S5","Salt marsh",2014,-36.057233,150.063029,0.5,1,2.3658055,0.1006103,0.949144186,"https://doi.org/10.1007/s10021-016-9972-3"
"681","Kelleway_et_al_2016b","TUR-F","TUR-F-R1","Salt marsh",2014,-36.057407,150.063667,0.5,1,1.139172,0.0597159,1.188231285,"https://doi.org/10.1007/s10021-016-9972-3"
"682","Kelleway_et_al_2016b","TUR-F","TUR-F-R2","Salt marsh",2014,-36.056969,150.063049,0.5,1,1.9230535,0.1167014,1.027110778,"https://doi.org/10.1007/s10021-016-9972-3"
"683","Kelleway_et_al_2016b","TUR-F","TUR-F-R4","Salt marsh",2014,-36.05566,150.062765,0.5,1,1.4589815,0.0820154,1.121943859,"https://doi.org/10.1007/s10021-016-9972-3"
"684","Kelleway_et_al_2016b","TUR-F","TUR-F-R5","Salt marsh",2014,-36.055223,150.06285,0.5,1,1.5550085,0.1022156,1.088450462,"https://doi.org/10.1007/s10021-016-9972-3"
"685","Kelleway_et_al_2016b","WAP-M","WAP-M-S2","Salt marsh",2014,-36.6191,150.014094,0.5,1,0.0619131,0.0052261,1.494639507,"https://doi.org/10.1007/s10021-016-9972-3"
"686","Kelleway_et_al_2016b","WAP-M","WAP-M-S3","Salt marsh",2014,-36.621031,150.013702,0.5,1,0.135013,0.006693,1.7234709,"https://doi.org/10.1007/s10021-016-9972-3"
"687","Kelleway_et_al_2016b","WAP-M","WAP-M-S4","Salt marsh",2014,-36.622331,150.012487,0.5,1,0.0600347,0.0218587,1.578291412,"https://doi.org/10.1007/s10021-016-9972-3"
"688","Kelleway_et_al_2016b","WAP-M","WAP-M-S5","Salt marsh",2014,-36.623864,150.012852,0.5,1,0.271549,0.020795,1.520284027,"https://doi.org/10.1007/s10021-016-9972-3"
"689","Kelleway_et_al_2016b","WAP-M","WAP-M-R1","Salt marsh",2014,-36.619529,150.015049,0.5,1,0.0912501,0.0056168,1.686803936,"https://doi.org/10.1007/s10021-016-9972-3"
"690","Kelleway_et_al_2016b","WAP-M","WAP-M-R2","Salt marsh",2014,-36.618931,150.013648,0.5,1,0.0941262,0.0060086,1.442492352,"https://doi.org/10.1007/s10021-016-9972-3"
"691","Kelleway_et_al_2016b","WAP-M","WAP-M-R4","Salt marsh",2014,-36.62185,150.011766,0.5,1,0.1894275,0.0090544,1.4430746,"https://doi.org/10.1007/s10021-016-9972-3"
"692","Kelleway_et_al_2016b","WAP-M","WAP-M-R5","Salt marsh",2014,-36.625145,150.013351,0.5,1,0.3527749,0.0117011,1.632150792,"https://doi.org/10.1007/s10021-016-9972-3"
"693","Kelleway_et_al_2016b","WAP-F","WAP-F-S2","Salt marsh",2014,-36.588995,150.016316,0.5,1,1.2751063,0.024698,1.431827025,"https://doi.org/10.1007/s10021-016-9972-3"
"694","Kelleway_et_al_2016b","WAP-F","WAP-F-S3","Salt marsh",2014,-36.588943,150.012815,0.5,1,0.9900452,0.0344138,1.254050368,"https://doi.org/10.1007/s10021-016-9972-3"
"695","Kelleway_et_al_2016b","WAP-F","WAP-F-S4","Salt marsh",2014,-36.588911,150.012526,0.5,1,0.5196742,0.0378217,1.309787409,"https://doi.org/10.1007/s10021-016-9972-3"
"696","Kelleway_et_al_2016b","WAP-F","WAP-F-S5","Salt marsh",2014,-36.588869,150.012133,0.5,1,0.5587939,0.0208598,1.508060292,"https://doi.org/10.1007/s10021-016-9972-3"
"697","Kelleway_et_al_2016b","WAP-F","WAP-F-R2","Salt marsh",2014,-36.588888,150.01572,0.5,1,NA,NA,NA,"https://doi.org/10.1007/s10021-016-9972-3"
"698","Kelleway_et_al_2016b","WAP-F","WAP-F-R3","Salt marsh",2014,-36.588646,150.012077,0.5,1,NA,NA,NA,"https://doi.org/10.1007/s10021-016-9972-3"
"699","Kelleway_et_al_2016b","WAP-F","WAP-F-R4","Salt marsh",2014,-36.588958,150.013557,0.5,1,0.3508298,0.0112216,1.290662375,"https://doi.org/10.1007/s10021-016-9972-3"
"700","Kelleway_et_al_2016b","WAP-F","WAP-F-R5","Salt marsh",2014,-36.58865,150.012109,0.5,1,0.3537636,0.0094022,0.698655729,"https://doi.org/10.1007/s10021-016-9972-3"
"701","Rogers - not published","Cararma Inlet, Jervis Bay","Mng1.1","Mangrove",2014,-34.987,150.771,0.01,0.03,0.212,0.016,0.423177388,NA
"702","Rogers - not published","Cararma Inlet, Jervis Bay","Mng1.2","Mangrove",2014,-34.987,150.771,0.05,0.07,0.261,0.014,0.370748331,NA
"703","Rogers - not published","Cararma Inlet, Jervis Bay","Mng1.3","Mangrove",2014,-34.987,150.771,0.09,0.11,0.1405,0.007,0.853844641,NA
"704","Rogers - not published","Cararma Inlet, Jervis Bay","Mng1.4","Mangrove",2014,-34.987,150.771,0.13,0.15,0.181,0.012,0.587954424,NA
"705","Rogers - not published","Cararma Inlet, Jervis Bay","Mng1.5","Mangrove",2014,-34.987,150.771,0.17,0.19,0.198,0.013,0.501820973,NA
"706","Rogers - not published","Cararma Inlet, Jervis Bay","Mng1.6","Mangrove",2014,-34.987,150.771,0.21,0.23,0.16,0.009,0.453136849,NA
"707","Rogers - not published","Cararma Inlet, Jervis Bay","Mng1.7","Mangrove",2014,-34.987,150.771,0.25,0.27,0.146,0.008,0.546760165,NA
"708","Rogers - not published","Cararma Inlet, Jervis Bay","Mng1.8","Mangrove",2014,-34.987,150.771,0.29,0.31,0.145,0.008,0.475606445,NA
"709","Rogers - not published","Cararma Inlet, Jervis Bay","Mng1.9","Mangrove",2014,-34.987,150.771,0.33,0.35,0.131,0.008,0.561739896,NA
"710","Rogers - not published","Cararma Inlet, Jervis Bay","Mng1.10","Mangrove",2014,-34.987,150.771,0.37,0.39,0.066,0.004,0.838864911,NA
"711","Rogers - not published","Cararma Inlet, Jervis Bay","Mng1.11","Mangrove",2014,-34.987,150.771,0.4,0.42,0.028,NA,2.748780556,NA
"712","Rogers - not published","Cararma Inlet, Jervis Bay","Mng1.12","Mangrove",2014,-34.987,150.771,0.45,0.47,0.014,NA,2.752525489,NA
"713","Rogers - not published","Cararma Inlet, Jervis Bay","Mng1.13","Mangrove",2014,-34.987,150.771,0.5,0.52,0.011,NA,2.71133123,NA
"714","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.1","Salt marsh",2014,-34.985,150.775,0.01,0.03,0.233,0.008,0.928743294,NA
"715","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.2","Salt marsh",2014,-34.985,150.775,0.05,0.07,0.01,NA,3.602625198,NA
"716","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.3","Salt marsh",2014,-34.985,150.775,0.09,0.11,0.003,NA,3.340479913,NA
"717","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.4","Salt marsh",2014,-34.985,150.775,0.13,0.15,0.003,NA,3.786126897,NA
"718","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.5","Salt marsh",2014,-34.985,150.775,0.17,0.19,0.002,NA,3.370439374,NA
"719","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.6","Salt marsh",2014,-34.985,150.775,0.21,0.23,0.002,NA,3.651309322,NA
"720","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.7","Salt marsh",2014,-34.985,150.775,0.25,0.27,0.003,NA,3.801106628,NA
"721","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.8","Salt marsh",2014,-34.985,150.775,0.29,0.31,0.003,NA,3.617604928,NA
"722","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.9","Salt marsh",2014,-34.985,150.775,0.33,0.35,0.007,NA,3.857280617,NA
"723","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.10","Salt marsh",2014,-34.985,150.775,0.37,0.39,0.008,NA,2.876108266,NA
"724","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.11","Salt marsh",2014,-34.985,150.775,0.4,0.42,0.008,NA,3.452827892,NA
"725","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.12","Salt marsh",2014,-34.985,150.775,0.45,0.47,0.017,NA,2.419226484,NA
"726","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.13","Salt marsh",2014,-34.985,150.775,0.5,0.52,0.009,NA,2.83865894,NA
"727","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.14","Salt marsh",2014,-34.985,150.775,0.55,0.57,0.015,NA,2.591493386,NA
"728","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.15","Salt marsh",2014,-34.985,150.775,0.6,0.62,0.008,NA,3.299285654,NA
"729","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1.16","Salt marsh",2014,-34.985,150.775,0.65,0.67,0.003,NA,3.52023668,NA
"730","Rogers - not published","Cararma Inlet, Jervis Bay","Cas2B-a","Supratidal forest",2014,-34.985,150.773,0.01,0.06,0.373,0.011,1.169101125,NA
"731","Rogers - not published","Cararma Inlet, Jervis Bay","Cas2B-b","Supratidal forest",2014,-34.985,150.773,0.15,0.2,0.363,0.012,0.913667266,NA
"732","Rogers - not published","Cararma Inlet, Jervis Bay","Cas2B-c","Supratidal forest",2014,-34.985,150.773,0.3,0.35,0.03,NA,3.625195926,NA
"733","Rogers - not published","Cararma Inlet, Jervis Bay","Cas2B-d","Supratidal forest",2014,-34.985,150.773,0.55,0.6,0.072,0.003,2.22522189,NA
"734","Rogers - not published","Cararma Inlet, Jervis Bay","Lake1B-c","Salt marsh",2014,-34.995,150.774,0.6,0.65,0.007,NA,4.273604953,NA
"735","Rogers - not published","Cararma Inlet, Jervis Bay","Lake2B-a","Salt marsh",2014,-34.986,150.774,0.03,0.08,0.0035,NA,3.819227415,NA
"736","Rogers - not published","Cararma Inlet, Jervis Bay","Lake2B-b","Salt marsh",2014,-34.986,150.774,0.3,0.35,0.002,NA,4.263780574,NA
"737","Rogers - not published","Cararma Inlet, Jervis Bay","Lake2B-c","Salt marsh",2014,-34.986,150.774,0.5,0.55,0.006,NA,4.008346715,NA
"738","Rogers - not published","Cararma Inlet, Jervis Bay","Lake2B-d","Salt marsh",2014,-34.986,150.774,0.7,0.75,0.017,NA,4.155712403,NA
"739","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1B-a","Salt marsh",2014,-34.985,150.773,0,0.05,0.004,0.002,3.762737235,NA
"740","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1B-b","Salt marsh",2014,-34.985,150.773,0.23,0.28,0.001,NA,4.428338926,NA
"741","Rogers - not published","Cararma Inlet, Jervis Bay","Sm1B-c","Salt marsh",2014,-34.985,150.773,0.55,0.6,0.036,NA,4.602721657,NA
"742","Rogers - not published","Cararma Inlet, Jervis Bay","Sm2B-a","Salt marsh",2014,-34.985,150.772,0,0.05,0.037,0.002,1.807685773,NA
"743","Rogers - not published","Cararma Inlet, Jervis Bay","Sm2B-b","Salt marsh",2014,-34.985,150.772,0.23,0.28,0.015,NA,3.426252247,NA
"744","Rogers - not published","Cararma Inlet, Jervis Bay","Sm2B-c","Salt marsh",2014,-34.985,150.772,0.55,0.6,0.009,NA,3.531864324,NA
"745","Rogers - not published","Cararma Inlet, Jervis Bay","Sm3B-a","Salt marsh",2014,-34.985,150.772,0,0.05,0.017,0.001,3.20765981,NA
"746","Rogers - not published","Cararma Inlet, Jervis Bay","Sm3B-b","Salt marsh",2014,-34.985,150.772,0.2,0.25,0.0013,NA,3.362393782,NA
"747","Rogers - not published","Cararma Inlet, Jervis Bay","Sm3B-c","Salt marsh",2014,-34.985,150.772,0.4,0.45,8e-04,NA,3.745544571,NA
"748","Rogers - not published","Cararma Inlet, Jervis Bay","Tect1B-a","Salt marsh",2014,-34.986,150.771,0.03,0.08,0.0011,NA,3.227308568,NA
"749","Rogers - not published","Cararma Inlet, Jervis Bay","Tect1B-b","Salt marsh",2014,-34.986,150.771,0.2,0.25,0.0014,NA,3.431164437,NA
"750","Rogers - not published","Cararma Inlet, Jervis Bay","Tect1B-c","Salt marsh",2014,-34.986,150.771,0.5,0.55,5e-04,NA,3.546600892,NA
"751","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SW1.1","Salt marsh",2015,-33.177,151.569,0,0.02,0.21,0.008,0.254743956,NA
"752","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SW1.2","Salt marsh",2015,-33.177,151.569,0.05,0.07,0.211,0.008,0.278138809,NA
"753","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SW1.3","Salt marsh",2015,-33.177,151.569,0.15,0.17,0.07,0.0065,0.774629581,NA
"754","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SW1.4","Salt marsh",2015,-33.177,151.569,0.25,0.27,0.01,NA,1.481674032,NA
"755","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SW1.5","Salt marsh",2015,-33.177,151.569,0.35,0.37,0.007,NA,1.572654016,NA
"756","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SW1.6","Salt marsh",2015,-33.177,151.569,0.45,0.47,0.014,NA,1.666233429,NA
"757","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SW1.7","Salt marsh",2015,-33.177,151.569,0.55,0.57,0.01,NA,1.767611126,NA
"758","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SW1.8","Salt marsh",2015,-33.177,151.569,0.65,0.67,0.006,NA,1.715622563,NA
"759","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SW1.9","Salt marsh",2015,-33.177,151.569,0.75,0.77,0.014,NA,2.043150507,NA
"760","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SW1.10","Salt marsh",2015,-33.177,151.569,0.85,0.87,0.013,NA,1.619443722,NA
"761","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SW1.11","Salt marsh",2015,-33.177,151.569,0.95,0.97,0.03,0.001,1.216532363,NA
"762","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SW1.12","Salt marsh",2015,-33.177,151.569,1.05,1.07,0.022,NA,1.375097479,NA
"763","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SW1.13","Salt marsh",2015,-33.177,151.569,1.15,1.17,0.016,NA,1.793605407,NA
"764","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SW1.14","Salt marsh",2015,-33.177,151.569,1.25,1.27,0.017,NA,1.31791006,NA
"765","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MN2.1","Mangrove",2015,-33.177,151.568,0,0.02,0.175,0.01,0.171562256,NA
"766","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MN2.2","Mangrove",2015,-33.177,151.568,0.05,0.07,0.311,0.013,0.171562256,NA
"767","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MN2.3","Mangrove",2015,-33.177,151.568,0.15,0.17,0.265,0.013,0.239147388,NA
"768","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MN2.4","Mangrove",2015,-33.177,151.568,0.25,0.27,0.031,0.001,1.463478035,NA
"769","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MN2.5","Mangrove",2015,-33.177,151.568,0.45,0.47,0.007,NA,1.993761372,NA
"770","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MN2.6","Mangrove",2015,-33.177,151.568,0.65,0.67,0.007,NA,1.702625422,NA
"771","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MN2.7","Mangrove",2015,-33.177,151.568,0.85,0.87,0.022,0.001,0.966987263,NA
"772","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MN2.8","Mangrove",2015,-33.177,151.568,1.05,1.07,0.0185,0.001,1.016376397,NA
"773","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","MN2.9","Mangrove",2015,-33.177,151.568,1.25,1.27,0.014,0.001,1.562256304,NA
"774","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS1.1","Supratidal forest",2015,-33.177,151.569,0,0.02,0.381,0.015,0.150753769,NA
"775","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS1.2","Supratidal forest",2015,-33.177,151.569,0.05,0.07,0.197,0.007,0.368509213,NA
"776","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS1.3","Supratidal forest",2015,-33.177,151.569,0.15,0.17,0.202,0.007,0.452261307,NA
"777","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS1.4","Supratidal forest",2015,-33.177,151.569,0.25,0.27,0.037,0.003,0.971524288,NA
"778","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS1.5","Supratidal forest",2015,-33.177,151.569,0.35,0.37,0.003,NA,1.608040201,NA
"779","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS1.6","Supratidal forest",2015,-33.177,151.569,0.45,0.47,0.007,NA,1.457286432,NA
"780","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS1.7","Supratidal forest",2015,-33.177,151.569,0.55,0.57,0.007,NA,1.35678392,NA
"781","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS1.8","Supratidal forest",2015,-33.177,151.569,0.65,0.67,0.006,NA,1.340033501,NA
"782","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS1.9","Supratidal forest",2015,-33.177,151.569,0.75,0.77,0.011,NA,1.474036851,NA
"783","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS1.10","Supratidal forest",2015,-33.177,151.569,0.85,0.87,0.013,NA,1.340033501,NA
"784","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS1.11","Supratidal forest",2015,-33.177,151.569,0.95,0.97,0.036,0.001,1.172529313,NA
"785","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS1.12","Supratidal forest",2015,-33.177,151.569,1.05,1.07,0.023,0.001,1.373534338,NA
"786","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS1.13","Supratidal forest",2015,-33.177,151.569,1.15,1.17,0.018,NA,1.440536013,NA
"787","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","CAS1.14","Supratidal forest",2015,-33.177,151.569,1.25,1.27,0.011,NA,1.524288107,NA
"788","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBD1.1","Submerged by subsidence",2015,-33.177,151.568,0,0.02,0.165,0.008,0.343124513,NA
"789","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBD1.2","Submerged by subsidence",2015,-33.177,151.568,0.05,0.07,0.107,0.006,0.45749935,NA
"790","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBD1.3","Submerged by subsidence",2015,-33.177,151.568,0.15,0.17,0.005,NA,1.967767091,NA
"791","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBD1.4","Submerged by subsidence",2015,-33.177,151.568,0.25,0.27,0.004,NA,2.404471016,NA
"792","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBD1.5","Submerged by subsidence",2015,-33.177,151.568,0.35,0.37,0.007,NA,1.933974526,NA
"793","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBD1.6","Submerged by subsidence",2015,-33.177,151.568,0.45,0.47,0.008,NA,1.778008838,NA
"794","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBD1.7","Submerged by subsidence",2015,-33.177,151.568,0.55,0.57,0.013,NA,2.089940213,NA
"795","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBD1.8","Submerged by subsidence",2015,-33.177,151.568,0.65,0.67,0.011,NA,1.783207694,NA
"796","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBD1.9","Submerged by subsidence",2015,-33.177,151.568,0.75,0.77,0.013,NA,1.60904601,NA
"797","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBD1.10","Submerged by subsidence",2015,-33.177,151.568,0.85,0.87,0.018,0.001,1.510267741,NA
"798","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBD1.11","Submerged by subsidence",2015,-33.177,151.568,0.95,0.97,0.013,NA,1.310111775,NA
"799","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBD1.12","Submerged by subsidence",2015,-33.177,151.568,1.05,1.07,0.022,0.001,0.953990122,NA
"800","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBD1.13","Submerged by subsidence",2015,-33.177,151.568,1.15,1.17,0.02,0.001,0.886404991,NA
"801","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBD1.14","Submerged by subsidence",2015,-33.177,151.568,1.25,1.27,0.018,0.001,0.909799844,NA
"802","Partly published in Rogers et al. (2019). Wetland carbon storage controlled by millennial-scale variation in relative sea-level rise. Nature, 567(7746), 91-95.","Chain Valley Bay, Lake Macquarie","SUBA1.1","Submerged by subsidence",2015,-33.176,151.567,0,0.02,0.092,0.006,0.371718222,NA
