"","study_id","site_id","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"85","Adame et al. 2015","Esterillo",1,"Mangroves",2012,"15.1656","-86.8288",0,0.15,22.09,1,0.22,"https://bg.copernicus.org/articles/12/3805/2015/"
"86","Adame et al. 2015","Esterillo",1,"Mangroves",2012,"15.1656","-86.8288",0.15,0.3,22.75,0.92,0.18,"https://bg.copernicus.org/articles/12/3805/2015/"
"87","Adame et al. 2015","Esterillo",1,"Mangroves",2012,"15.1656","-86.8288",0.3,0.5,23.32,0.82,0.23,"https://bg.copernicus.org/articles/12/3805/2015/"
"88","Adame et al. 2015","Esterillo",1,"Mangroves",2012,"15.1656","-86.8288",0.5,1.44,10.22,0.43,0.33,"https://bg.copernicus.org/articles/12/3805/2015/"
"89","Adame et al. 2015","Esterillo",2,"Mangroves",2012,"15.1656","-86.8288",0,0.15,22.08,0.95,0.34,"https://bg.copernicus.org/articles/12/3805/2015/"
"90","Adame et al. 2015","Esterillo",2,"Mangroves",2012,"15.1656","-86.8288",0.15,0.3,24.93,1.02,0.15,"https://bg.copernicus.org/articles/12/3805/2015/"
"91","Adame et al. 2015","Esterillo",2,"Mangroves",2012,"15.1656","-86.8288",0.3,0.5,8.57,0.43,0.38,"https://bg.copernicus.org/articles/12/3805/2015/"
"92","Adame et al. 2015","Esterillo",2,"Mangroves",2012,"15.1656","-86.8288",0.5,1.5,18.84,0.71,0.25,"https://bg.copernicus.org/articles/12/3805/2015/"
"93","Adame et al. 2015","Esterillo",3,"Mangroves",2012,"15.1656","-86.8288",0,0.15,21.06,1.07,0.37,"https://bg.copernicus.org/articles/12/3805/2015/"
"94","Adame et al. 2015","Esterillo",3,"Mangroves",2012,"15.1656","-86.8288",0.15,0.3,17.88,1.02,0.18,"https://bg.copernicus.org/articles/12/3805/2015/"
"95","Adame et al. 2015","Esterillo",3,"Mangroves",2012,"15.1656","-86.8288",0.3,0.5,24.14,0.91,0.14,"https://bg.copernicus.org/articles/12/3805/2015/"
"96","Adame et al. 2015","Esterillo",3,"Mangroves",2012,"15.1656","-86.8288",0.5,1.5,21.24,0.75,0.2,"https://bg.copernicus.org/articles/12/3805/2015/"
"97","Adame et al. 2015","Esterillo",4,"Mangroves",2012,"15.1656","-86.8288",0,0.15,23.04,0.99,0.25,"https://bg.copernicus.org/articles/12/3805/2015/"
"98","Adame et al. 2015","Esterillo",4,"Mangroves",2012,"15.1656","-86.8288",0.15,0.3,19.85,1.07,0.3,"https://bg.copernicus.org/articles/12/3805/2015/"
"99","Adame et al. 2015","Esterillo",4,"Mangroves",2012,"15.1656","-86.8288",0.3,0.5,21.18,0.78,0.27,"https://bg.copernicus.org/articles/12/3805/2015/"
"100","Adame et al. 2015","Esterillo",4,"Mangroves",2012,"15.1656","-86.8288",0.5,1.5,21.22,0.68,0.32,"https://bg.copernicus.org/articles/12/3805/2015/"
"101","Adame et al. 2015","Esterillo",5,"Mangroves",2012,"15.1656","-86.8288",0,0.15,24.11,1.4,0.28,"https://bg.copernicus.org/articles/12/3805/2015/"
"102","Adame et al. 2015","Esterillo",5,"Mangroves",2012,"15.1656","-86.8288",0.15,0.3,30.09,1.23,0.21,"https://bg.copernicus.org/articles/12/3805/2015/"
"103","Adame et al. 2015","Esterillo",5,"Mangroves",2012,"15.1656","-86.8288",0.3,0.5,25.04,1.12,0.35,"https://bg.copernicus.org/articles/12/3805/2015/"
"104","Adame et al. 2015","Esterillo",5,"Mangroves",2012,"15.1656","-86.8288",0.5,1.5,13.8,0.54,0.33,"https://bg.copernicus.org/articles/12/3805/2015/"
"105","Adame et al. 2015","Esterillo",6,"Mangroves",2012,"15.1656","-86.8288",0,0.15,23.29,1.23,0.27,"https://bg.copernicus.org/articles/12/3805/2015/"
"106","Adame et al. 2015","Esterillo",6,"Mangroves",2012,"15.1656","-86.8288",0.15,0.3,21.89,1.15,0.16,"https://bg.copernicus.org/articles/12/3805/2015/"
"107","Adame et al. 2015","Esterillo",6,"Mangroves",2012,"15.1656","-86.8288",0.3,0.5,10.15,0.49,0.26,"https://bg.copernicus.org/articles/12/3805/2015/"
"108","Adame et al. 2015","Esterillo",6,"Mangroves",2012,"15.1656","-86.8288",0.5,1.5,22.27,0.81,0.22,"https://bg.copernicus.org/articles/12/3805/2015/"
"109","Adame et al. 2015","St Chila",1,"Mangroves",2012,"15.1800871","-86.8383125",0,0.15,25.42,1.21,0.17,"https://bg.copernicus.org/articles/12/3805/2015/"
"110","Adame et al. 2015","St Chila",1,"Mangroves",2012,"15.1800871","-86.8383125",0.15,0.3,11.46,0.78,0.24,"https://bg.copernicus.org/articles/12/3805/2015/"
"111","Adame et al. 2015","St Chila",1,"Mangroves",2012,"15.1800871","-86.8383125",0.3,0.5,9.14,0.44,0.42,"https://bg.copernicus.org/articles/12/3805/2015/"
