"","Database","study_id","site_id","core_id","Habitat_type","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"141","Weston","Weston et al 2023","Massachussettes","15 (LM)","Salt marsh",2014,NA,NA,0.84,0.86,4.309059143,0.330007792,0.42764708,"https://doi.org/10.1038/s41558-018-0162-5"
"142","Weston","Weston et al 2023","Massachussettes","15 (LM)","Salt marsh",2014,NA,NA,0.9,0.92,4.694819927,0.312276572,0.442552614,"https://doi.org/10.1038/s41558-018-0162-5"
"143","Weston","Weston et al 2023","Massachussettes","15 (LM)","Salt marsh",2014,NA,NA,0.96,0.98,1.056415677,0.083581865,1.060812633,"https://doi.org/10.1038/s41558-018-0162-5"
"144","Weston","Weston et al 2023","Massachussettes","15 (LM)","Salt marsh",2014,NA,NA,1.02,1.04,1.204994678,0.082299516,1.002362414,"https://doi.org/10.1038/s41558-018-0162-5"
"145","Weston","Weston et al 2023","Massachussettes","15 (LM)","Salt marsh",2014,NA,NA,1.08,1.1,0.852567673,0.079532139,1.285237585,"https://doi.org/10.1038/s41558-018-0162-5"
"146","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0,0.01,6.545550823,0.522273123,0.386096171,"https://doi.org/10.1038/s41558-018-0162-5"
"147","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.01,0.02,5.803811073,0.478616714,0.395954863,"https://doi.org/10.1038/s41558-018-0162-5"
"148","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.02,0.03,6.436625004,0.507914305,0.293906385,"https://doi.org/10.1038/s41558-018-0162-5"
"149","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.03,0.04,6.656933784,0.52739197,0.3864931,"https://doi.org/10.1038/s41558-018-0162-5"
"150","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.04,0.05,8.335832596,0.617034376,0.376102329,"https://doi.org/10.1038/s41558-018-0162-5"
"151","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.09,0.1,9.131241798,0.582206964,0.261145138,"https://doi.org/10.1038/s41558-018-0162-5"
"152","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.14,0.15,6.92569685,0.4798944,0.347844886,"https://doi.org/10.1038/s41558-018-0162-5"
"153","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.19,0.2,8.327931404,0.585955918,0.253406242,"https://doi.org/10.1038/s41558-018-0162-5"
"154","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.24,0.25,6.192978859,0.384971052,0.275597734,"https://doi.org/10.1038/s41558-018-0162-5"
"155","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.29,0.3,7.598969936,0.552220166,0.294183992,"https://doi.org/10.1038/s41558-018-0162-5"
"156","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.34,0.35,6.76856041,0.436349064,0.385136724,"https://doi.org/10.1038/s41558-018-0162-5"
"157","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.39,0.4,7.602575779,0.512385011,0.256588979,"https://doi.org/10.1038/s41558-018-0162-5"
"158","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.44,0.45,5.07745266,0.339196771,0.335664282,"https://doi.org/10.1038/s41558-018-0162-5"
"159","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.49,0.5,5.673465729,0.385819018,0.453571653,"https://doi.org/10.1038/s41558-018-0162-5"
"160","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.54,0.56,7.309891224,0.472820222,0.308657896,"https://doi.org/10.1038/s41558-018-0162-5"
"161","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.6,0.62,4.379675865,0.310091823,0.532693224,"https://doi.org/10.1038/s41558-018-0162-5"
"162","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.66,0.68,4.03678894,0.276616365,0.427969737,"https://doi.org/10.1038/s41558-018-0162-5"
"163","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.72,0.74,4.237119198,0.308431923,0.451230868,"https://doi.org/10.1038/s41558-018-0162-5"
"164","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.78,0.8,4.073076725,0.275872022,0.445345727,"https://doi.org/10.1038/s41558-018-0162-5"
"165","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.84,0.86,2.915924788,0.244483218,0.693017199,"https://doi.org/10.1038/s41558-018-0162-5"
"166","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.9,0.92,2.390951157,0.215752289,0.758648056,"https://doi.org/10.1038/s41558-018-0162-5"
"167","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,0.96,0.98,3.871419907,0.279538304,0.745648025,"https://doi.org/10.1038/s41558-018-0162-5"
"168","Weston","Weston et al 2023","Massachussettes","16 (LM)","Salt marsh",2014,NA,NA,1.02,1.04,2.785514355,0.230975509,0.900585456,"https://doi.org/10.1038/s41558-018-0162-5"
"169","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0,0.01,4.041512012,0.353400528,0.395035595,"https://doi.org/10.1038/s41558-018-0162-5"
"170","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.01,0.02,6.688610077,0.527456224,0.281194919,"https://doi.org/10.1038/s41558-018-0162-5"
"171","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.02,0.03,6.557748318,0.526526868,0.239298219,"https://doi.org/10.1038/s41558-018-0162-5"
"172","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.03,0.04,7.573423862,0.606186628,0.250750714,"https://doi.org/10.1038/s41558-018-0162-5"
"173","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.04,0.05,5.725514412,0.458083838,0.292599929,"https://doi.org/10.1038/s41558-018-0162-5"
"174","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.09,0.1,10.00329399,0.735548139,0.310546961,"https://doi.org/10.1038/s41558-018-0162-5"
"175","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.14,0.15,7.491131783,0.582610428,0.392656457,"https://doi.org/10.1038/s41558-018-0162-5"
"176","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.19,0.2,5.24909544,0.398387492,0.572919413,"https://doi.org/10.1038/s41558-018-0162-5"
"177","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.24,0.25,3.222662687,0.189117178,0.980835717,"https://doi.org/10.1038/s41558-018-0162-5"
"178","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.29,0.3,7.939571381,0.493531108,0.495062901,"https://doi.org/10.1038/s41558-018-0162-5"
"179","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.34,0.35,6.264582634,0.412290007,0.532660349,"https://doi.org/10.1038/s41558-018-0162-5"
"180","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.39,0.4,2.720930576,0.193121359,0.78791852,"https://doi.org/10.1038/s41558-018-0162-5"
"181","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.44,0.45,4.320861816,0.284406215,0.918226876,"https://doi.org/10.1038/s41558-018-0162-5"
"182","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.49,0.5,5.186342716,0.336552352,0.586856976,"https://doi.org/10.1038/s41558-018-0162-5"
"183","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.54,0.56,3.05934453,0.260723352,0.616606555,"https://doi.org/10.1038/s41558-018-0162-5"
"184","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.6,0.62,5.013919353,0.372538686,0.567271699,"https://doi.org/10.1038/s41558-018-0162-5"
"185","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.66,0.68,3.73837781,0.383955002,0.579843753,"https://doi.org/10.1038/s41558-018-0162-5"
"186","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.72,0.74,6.462213516,0.435801506,0.369262002,"https://doi.org/10.1038/s41558-018-0162-5"
"187","Weston","Weston et al 2023","Connecticut","1","Salt marsh",2014,41.30016,-72.35656,0.78,0.8,8.078022003,0.499208122,0.343035471,"https://doi.org/10.1038/s41558-018-0162-5"
"188","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0,0.01,6.518277645,0.562559009,0.228508084,"https://doi.org/10.1038/s41558-018-0162-5"
"189","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.01,0.02,7.592237473,0.651206076,0.258724603,"https://doi.org/10.1038/s41558-018-0162-5"
"190","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.02,0.03,10.46704674,0.758178949,0.250652091,"https://doi.org/10.1038/s41558-018-0162-5"
"191","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.03,0.04,13.0367918,0.975815296,0.222650338,"https://doi.org/10.1038/s41558-018-0162-5"
"192","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.04,0.05,13.36383152,1.060804605,0.205726068,"https://doi.org/10.1038/s41558-018-0162-5"
"193","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.09,0.1,7.92587328,0.61213696,0.298019348,"https://doi.org/10.1038/s41558-018-0162-5"
"194","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.14,0.15,6.023817062,0.458343416,0.29078331,"https://doi.org/10.1038/s41558-018-0162-5"
"195","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.19,0.2,3.02577281,0.21911025,0.37570053,"https://doi.org/10.1038/s41558-018-0162-5"
"196","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.24,0.25,7.313711643,0.480982125,0.308937329,"https://doi.org/10.1038/s41558-018-0162-5"
"197","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.29,0.3,9.078913689,0.577746451,0.211504672,"https://doi.org/10.1038/s41558-018-0162-5"
"198","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.34,0.35,8.407572746,0.614156723,0.255580828,"https://doi.org/10.1038/s41558-018-0162-5"
"199","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.39,0.4,5.071037292,0.365321457,0.359371653,"https://doi.org/10.1038/s41558-018-0162-5"
"200","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.44,0.45,4.341221809,0.289167464,0.406765697,"https://doi.org/10.1038/s41558-018-0162-5"
"201","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.49,0.5,3.336825371,0.180216908,0.568873417,"https://doi.org/10.1038/s41558-018-0162-5"
"202","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.54,0.56,5.258162022,0.346675545,0.44010103,"https://doi.org/10.1038/s41558-018-0162-5"
"203","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.6,0.62,3.206209183,0.217955351,0.429937336,"https://doi.org/10.1038/s41558-018-0162-5"
"204","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.66,0.68,7.475417137,0.508532226,0.352508192,"https://doi.org/10.1038/s41558-018-0162-5"
"205","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.72,0.74,5.313900471,0.390145481,0.434234761,"https://doi.org/10.1038/s41558-018-0162-5"
"206","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.78,0.8,10.01710987,0.544083059,0.284932261,"https://doi.org/10.1038/s41558-018-0162-5"
"207","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.84,0.86,9.227895737,0.547146976,0.26056253,"https://doi.org/10.1038/s41558-018-0162-5"
"208","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.9,0.92,8.272583961,0.510103047,0.358194869,"https://doi.org/10.1038/s41558-018-0162-5"
"209","Weston","Weston et al 2023","Connecticut","2","Salt marsh",2014,41.30024,-72.35692,0.96,0.98,3.758802176,0.276365966,0.518467705,"https://doi.org/10.1038/s41558-018-0162-5"
"210","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0,0.01,6.174674988,0.487010211,0.225993795,"https://doi.org/10.1038/s41558-018-0162-5"
"211","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.01,0.02,7.036129951,0.51021558,0.253747163,"https://doi.org/10.1038/s41558-018-0162-5"
"212","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.02,0.03,5.035914898,0.429432809,0.259802155,"https://doi.org/10.1038/s41558-018-0162-5"
"213","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.03,0.04,4.770383835,0.405580193,0.250279514,"https://doi.org/10.1038/s41558-018-0162-5"
"214","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.04,0.05,8.267121315,0.490715474,0.183947333,"https://doi.org/10.1038/s41558-018-0162-5"
"215","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.09,0.1,4.785388947,0.404614031,0.360524695,"https://doi.org/10.1038/s41558-018-0162-5"
"216","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.14,0.15,2.835620642,0.199732006,0.709114736,"https://doi.org/10.1038/s41558-018-0162-5"
"217","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.19,0.2,2.729377508,0.22212635,0.709274238,"https://doi.org/10.1038/s41558-018-0162-5"
"218","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.24,0.25,4.990350723,0.319890499,0.826989233,"https://doi.org/10.1038/s41558-018-0162-5"
"219","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.29,0.3,7.509889603,0.444598287,0.514927611,"https://doi.org/10.1038/s41558-018-0162-5"
"220","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.34,0.35,4.478223801,0.279286206,0.699330317,"https://doi.org/10.1038/s41558-018-0162-5"
"221","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.39,0.4,9.251880646,0.556134164,0.491332256,"https://doi.org/10.1038/s41558-018-0162-5"
"222","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.44,0.45,6.460701466,0.394340485,0.367508696,"https://doi.org/10.1038/s41558-018-0162-5"
"223","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.49,0.5,10.6342144,0.69529146,0.411162355,"https://doi.org/10.1038/s41558-018-0162-5"
"224","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.54,0.56,12.24583244,0.933982372,0.279964561,"https://doi.org/10.1038/s41558-018-0162-5"
"225","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.6,0.62,18.64370728,1.343809843,0.239506424,"https://doi.org/10.1038/s41558-018-0162-5"
"226","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.66,0.68,16.30935287,1.249008775,0.241029,"https://doi.org/10.1038/s41558-018-0162-5"
"227","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.72,0.74,23.85495949,1.400657773,0.161769234,"https://doi.org/10.1038/s41558-018-0162-5"
"228","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.78,0.8,18.93572998,1.373231173,0.177268943,"https://doi.org/10.1038/s41558-018-0162-5"
"229","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.84,0.86,20.40186691,1.412309766,0.182727934,"https://doi.org/10.1038/s41558-018-0162-5"
"230","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.9,0.92,17.2115612,1.343109488,0.220459924,"https://doi.org/10.1038/s41558-018-0162-5"
"231","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,0.96,0.98,23.37944794,1.368757725,0.169786955,"https://doi.org/10.1038/s41558-018-0162-5"
"232","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,1.02,1.04,21.88528061,1.129190803,0.217710034,"https://doi.org/10.1038/s41558-018-0162-5"
"233","Weston","Weston et al 2023","Connecticut","8","Salt marsh",2014,41.29337,-72.33967,1.08,1.1,14.62117004,0.863536537,0.210428946,"https://doi.org/10.1038/s41558-018-0162-5"
"234","Weston","Weston et al 2023","Delaware","3","Salt marsh",2014,39.24163,-75.1599,0,0.01,9.695955276,0.716725826,0.239414871,"https://doi.org/10.1038/s41558-018-0162-5"
"235","Weston","Weston et al 2023","Delaware","3","Salt marsh",2014,39.24163,-75.1599,0.01,0.02,10.27577686,0.821481764,0.336904276,"https://doi.org/10.1038/s41558-018-0162-5"
"236","Weston","Weston et al 2023","Delaware","3","Salt marsh",2014,39.24163,-75.1599,0.02,0.03,8.936650276,0.745435297,0.534139268,"https://doi.org/10.1038/s41558-018-0162-5"
"237","Weston","Weston et al 2023","Delaware","3","Salt marsh",2014,39.24163,-75.1599,0.03,0.04,8.0635252,0.646505117,0.519135413,"https://doi.org/10.1038/s41558-018-0162-5"
"238","Weston","Weston et al 2023","Delaware","3","Salt marsh",2014,39.24163,-75.1599,0.04,0.05,8.007671356,0.659457266,0.481233618,"https://doi.org/10.1038/s41558-018-0162-5"
"239","Weston","Weston et al 2023","Delaware","3","Salt marsh",2014,39.24163,-75.1599,0.09,0.1,8.809988976,0.66619724,0.485129731,"https://doi.org/10.1038/s41558-018-0162-5"
"240","Weston","Weston et al 2023","Delaware","3","Salt marsh",2014,39.24163,-75.1599,0.14,0.15,8.290104866,0.600755453,0.548124531,"https://doi.org/10.1038/s41558-018-0162-5"
"241","Weston","Weston et al 2023","Delaware","3","Salt marsh",2014,39.24163,-75.1599,0.19,0.2,7.075099468,0.507010877,0.523133385,"https://doi.org/10.1038/s41558-018-0162-5"
"242","Weston","Weston et al 2023","Delaware","3","Salt marsh",2014,39.24163,-75.1599,0.24,0.25,8.595133781,0.580332816,0.558753535,"https://doi.org/10.1038/s41558-018-0162-5"
"243","Weston","Weston et al 2023","Delaware","3","Salt marsh",2014,39.24163,-75.1599,0.29,0.3,7.025999546,0.481450319,0.652061622,"https://doi.org/10.1038/s41558-018-0162-5"
"244","Weston","Weston et al 2023","Delaware","3","Salt marsh",2014,39.24163,-75.1599,0.34,0.35,6.74082756,0.440115631,0.557128881,"https://doi.org/10.1038/s41558-018-0162-5"
"245","Weston","Weston et al 2023","Delaware","3","Salt marsh",2014,39.24163,-75.1599,0.39,0.4,5.42386198,0.385279655,0.671068541,"https://doi.org/10.1038/s41558-018-0162-5"
"246","Weston","Weston et al 2023","Delaware","3","Salt marsh",2014,39.24163,-75.1599,0.44,0.45,7.355045319,0.41102615,0.493487276,"https://doi.org/10.1038/s41558-018-0162-5"
"247","Weston","Weston et al 2023","Delaware","3","Salt marsh",2014,39.24163,-75.1599,0.49,0.5,6.056532383,0.380333215,0.536201916,"https://doi.org/10.1038/s41558-018-0162-5"
"248","Weston","Weston et al 2023","Delaware","5","Salt marsh",2014,39.17548,-74.85718,0,0.01,10.58738518,1.000083208,0.239496358,"https://doi.org/10.1038/s41558-018-0162-5"
"249","Weston","Weston et al 2023","Delaware","5","Salt marsh",2014,39.17548,-74.85718,0.01,0.02,9.677444458,0.876540363,0.379542522,"https://doi.org/10.1038/s41558-018-0162-5"
"250","Weston","Weston et al 2023","Delaware","5","Salt marsh",2014,39.17548,-74.85718,0.02,0.03,9.630316734,0.839339197,0.408811753,"https://doi.org/10.1038/s41558-018-0162-5"
"251","Weston","Weston et al 2023","Delaware","5","Salt marsh",2014,39.17548,-74.85718,0.03,0.04,8.420664787,0.661105633,0.571934111,"https://doi.org/10.1038/s41558-018-0162-5"
"252","Weston","Weston et al 2023","Delaware","5","Salt marsh",2014,39.17548,-74.85718,0.04,0.05,7.808755398,0.602145553,0.650436968,"https://doi.org/10.1038/s41558-018-0162-5"
"253","Weston","Weston et al 2023","Delaware","5","Salt marsh",2014,39.17548,-74.85718,0.09,0.1,6.887782097,0.575898826,0.540536023,"https://doi.org/10.1038/s41558-018-0162-5"
"254","Weston","Weston et al 2023","Delaware","5","Salt marsh",2014,39.17548,-74.85718,0.14,0.15,8.557398796,0.676474392,0.504987175,"https://doi.org/10.1038/s41558-018-0162-5"
"255","Weston","Weston et al 2023","Delaware","5","Salt marsh",2014,39.17548,-74.85718,0.19,0.2,8.775525093,0.701932728,0.289045748,"https://doi.org/10.1038/s41558-018-0162-5"
"256","Weston","Weston et al 2023","Delaware","5","Salt marsh",2014,39.17548,-74.85718,0.24,0.25,9.536259651,0.65908432,0.374576888,"https://doi.org/10.1038/s41558-018-0162-5"
"257","Weston","Weston et al 2023","Delaware","5","Salt marsh",2014,39.17548,-74.85718,0.29,0.3,6.73118639,0.517205,0.443184128,"https://doi.org/10.1038/s41558-018-0162-5"
"258","Weston","Weston et al 2023","Delaware","5","Salt marsh",2014,39.17548,-74.85718,0.34,0.35,7.967844009,0.504178524,0.413497275,"https://doi.org/10.1038/s41558-018-0162-5"
"259","Weston","Weston et al 2023","Delaware","5","Salt marsh",2014,39.17548,-74.85718,0.44,0.45,5.150771141,0.397526175,0.753202678,"https://doi.org/10.1038/s41558-018-0162-5"
"260","Weston","Weston et al 2023","Delaware","9","Salt marsh",2014,39.20743,-75.40662,0,0.01,6.091988564,0.45167619,0.281604937,"https://doi.org/10.1038/s41558-018-0162-5"
"261","Weston","Weston et al 2023","Delaware","9","Salt marsh",2014,39.20743,-75.40662,0.01,0.02,6.502704144,0.469575286,0.227655231,"https://doi.org/10.1038/s41558-018-0162-5"
"262","Weston","Weston et al 2023","Delaware","9","Salt marsh",2014,39.20743,-75.40662,0.02,0.03,5.877924442,0.482778877,0.430950842,"https://doi.org/10.1038/s41558-018-0162-5"
"263","Weston","Weston et al 2023","Delaware","9","Salt marsh",2014,39.20743,-75.40662,0.03,0.04,5.882468224,0.483522952,0.387966275,"https://doi.org/10.1038/s41558-018-0162-5"
"264","Weston","Weston et al 2023","Delaware","9","Salt marsh",2014,39.20743,-75.40662,0.04,0.05,5.829345226,0.440786183,0.385073475,"https://doi.org/10.1038/s41558-018-0162-5"
"265","Weston","Weston et al 2023","Delaware","9","Salt marsh",2014,39.20743,-75.40662,0.09,0.1,5.638632298,0.447573394,0.324543667,"https://doi.org/10.1038/s41558-018-0162-5"
"266","Weston","Weston et al 2023","Delaware","9","Salt marsh",2014,39.20743,-75.40662,0.14,0.15,4.78608799,0.404903561,0.513130815,"https://doi.org/10.1038/s41558-018-0162-5"
"267","Weston","Weston et al 2023","Delaware","9","Salt marsh",2014,39.20743,-75.40662,0.19,0.2,4.416991711,0.386597097,0.798132755,"https://doi.org/10.1038/s41558-018-0162-5"
"268","Weston","Weston et al 2023","Delaware","9","Salt marsh",2014,39.20743,-75.40662,0.24,0.25,5.453687191,0.422634929,0.486861337,"https://doi.org/10.1038/s41558-018-0162-5"
"269","Weston","Weston et al 2023","Delaware","9","Salt marsh",2014,39.20743,-75.40662,0.29,0.3,4.819047451,0.36890772,0.49695558,"https://doi.org/10.1038/s41558-018-0162-5"
"270","Weston","Weston et al 2023","Delaware","9","Salt marsh",2014,39.20743,-75.40662,0.34,0.35,4.933511257,0.391859204,0.485669585,"https://doi.org/10.1038/s41558-018-0162-5"
"271","Weston","Weston et al 2023","Delaware","9","Salt marsh",2014,39.20743,-75.40662,0.39,0.4,5.171032429,0.38639456,0.544238604,"https://doi.org/10.1038/s41558-018-0162-5"
"272","Weston","Weston et al 2023","Delaware","9","Salt marsh",2014,39.20743,-75.40662,0.44,0.45,4.331623554,0.386990786,0.733370699,"https://doi.org/10.1038/s41558-018-0162-5"
"273","Weston","Weston et al 2023","Delaware","9","Salt marsh",2014,39.20743,-75.40662,0.49,0.5,4.469473362,0.36798954,0.563877051,"https://doi.org/10.1038/s41558-018-0162-5"
"274","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0,0.01,5.580168724,0.338425338,0.236830198,"https://doi.org/10.1038/s41558-018-0162-5"
"275","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.01,0.02,6.029188633,0.371733695,0.303481382,"https://doi.org/10.1038/s41558-018-0162-5"
"276","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.02,0.03,7.470957279,0.384758264,0.459174926,"https://doi.org/10.1038/s41558-018-0162-5"
"277","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.03,0.04,5.245454788,0.328991622,0.41356828,"https://doi.org/10.1038/s41558-018-0162-5"
"278","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.04,0.05,5.074006081,0.307804674,0.494351838,"https://doi.org/10.1038/s41558-018-0162-5"
"279","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.09,0.1,7.454228878,0.469636917,0.305390537,"https://doi.org/10.1038/s41558-018-0162-5"
"280","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.14,0.15,5.2592659,0.303654045,0.678840992,"https://doi.org/10.1038/s41558-018-0162-5"
"281","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.19,0.2,2.267115116,0.084951296,1.346798095,"https://doi.org/10.1038/s41558-018-0162-5"
"282","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.24,0.25,1.760299444,0.065956876,1.612132903,"https://doi.org/10.1038/s41558-018-0162-5"
"283","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.29,0.3,1.283986926,0.054136299,0.738620192,"https://doi.org/10.1038/s41558-018-0162-5"
"284","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.34,0.35,0.704153061,0.038646176,1.609276476,"https://doi.org/10.1038/s41558-018-0162-5"
"285","Weston","Weston et al 2023","York","2","Salt marsh",2014,36.96332,-76.49417,0.39,0.4,0.50470984,0.032071829,1.993155446,"https://doi.org/10.1038/s41558-018-0162-5"
